"","A0FJ","A13E","A0G0","A0SX","A143","A0DA","A0B3","A0I2","A0RT","A131","A124","A1B6","A1AZ","A0YM","A04P","A04T","A0AT","A0AL","A0CE","A07R","A0FL","A150","A0E0","A0U4","A0XU","A0AV","A0AR","A0RX","A0D2","A0CM","A0WX","A0T0","A0T2","A04U","A0JL","A147","A0B9","A1AI","A14X","A12V","A1AY","A0D0","A0SK","A128","A04D","A0A7","A094","A12L","A0I9","A0EE","A135","A152","A18P","A18R","A08X","A0TX","A09X","A1AT","A12Q","A12T","A0RH","A07I","A04W","A12P","A0EQ","A0D1","A09G","A1B0","A14P","A0T1","A137","A13Z","A08L","A0IK","A12D","A0XN","A0B0","A18S","A0CS","A0EI","A0IO","A0T6","A1AU","A07Z","A0XS","A1BD","A08T","A12Y","A0J5","A18F","A0AS","A0DV","A140","A0SU","A12A","A0RM","A0AZ","A0EW","A0XW","A12B","A0BP","A0RG","A0T7","A08A","A0DK","A0SH","A18N","A06P","A15L","A0YL","A1AL","A133","A086","A0I8","A0EA","A09A","A0DS","A1B1","A0X0","A1AP","A0W5","A0JF","A1AV","A0RO","A08Z","A0RV","A0DP","A0EX","A15R","A0FD","A0ES","A0BM","A0EU","A12X","A146","A0CD","A0BQ","A04A","A0CT","A0TZ","A03L","A1AK","A0E1","A0H7","A0FS","A0BS","A08O","A12H","A15E","A0W4"
"gx:LYN",3.74021673746165,5.88967871895375,6.50153743298525,6.45024559941594,4.72385185629361,6.35812089956936,6.31110469207778,5.49346330519938,6.34161579311298,4.95906266028877,5.82951208958645,5.87517141685754,6.51028620553676,7.22456052840386,6.26656134530804,5.00768187719895,5.46972901722135,7.08967211901998,5.42166410271097,6.33075140521669,4.33491929483149,7.4071540564615,3.17972587356123,7.66863554335824,5.43676181424829,6.2292823493143,3.84297079722472,7.23750351527517,6.6126722262528,6.20015570776666,5.78181728481449,5.42625995014206,5.81140269692151,4.95535827202033,6.40093402219094,6.38447864531573,5.03092491524604,6.09134746043825,6.2644628068199,7.07837637563819,4.992707035724,5.21386380435274,4.95483231883867,7.44986642992179,2.90381010346134,6.09369594142225,5.44285779375413,5.89563510069436,3.648311645183,4.75669691491839,4.66697848011052,4.55871115948855,4.43288145601029,4.19406520216984,5.31685263870466,5.10951609038626,5.41631856610716,5.17187671518492,5.0310047898363,4.25282653272263,3.95852843514758,4.98660569934134,3.8825214127329,5.3150419698141,5.59282133711743,3.17868064452058,4.82061342982027,5.61444139239585,3.88710076649974,5.31121313001028,3.19203561866623,5.74439418167222,4.80191368784901,5.02475922023941,4.97840164663626,5.70849210145268,4.68577195668952,4.17576837571164,4.37114853126068,4.14859081525093,3.3063764522814,5.64835192795221,4.50622868618835,4.48545438488992,4.78254652448545,4.0118272370797,4.19845709752233,3.79544158725277,4.53943806775813,4.58700379498897,5.24275226230657,5.34988474946559,4.8541656565501,4.62178280564109,4.86943118411453,3.11321216360456,4.91673569212476,5.35226963745934,5.42935027756572,3.84310293364468,4.7061189916527,4.08402679219196,5.44237984168771,4.68021419865839,5.62470077437657,4.6069609479542,4.31446327351018,4.54910163395013,3.74176131509251,5.06771444846153,5.31034297411175,3.93411298413624,4.60875307552369,3.7155996379606,4.63631553379904,4.59713046235501,5.03355663391184,5.99407351584302,2.86166367451368,4.58026278191067,5.59283657081532,5.47384242832883,4.09996812302178,4.20836048040337,5.52781636509175,4.48525561262914,5.01763358920045,4.52307623819222,3.50269072509246,4.06268442144533,4.76735437656024,4.4511287489132,4.58577701695563,4.28497544366706,4.9839114362506,4.17403658659595,4.68319570440996,4.32686537941735,4.79666370282718,4.23472720899765,4.48810958362526,6.36934084003532,3.84918724724524,3.89391036611618,4.27243399931702,4.16446302848048,3.95106364960838,4.59025183111177,4.04862657632496,3.75236553490335
"gx:FRMD6",4.5951385389801,4.44506872513247,6.69609919140742,6.22613399283968,5.36648684284117,5.9535181921026,5.47571429850243,3.92942688601332,6.03575111332548,7.08399505040718,4.97475035669262,4.90048406885305,6.61893690403471,5.69684294093744,4.1976437297001,4.76183169114501,5.68273449035394,6.29511644055829,4.06910360994814,5.37078701062858,6.03078899726752,6.19313051546814,3.956693456439,5.37841387737951,5.746809478032,7.0103956557443,5.14659495281973,5.95048567102155,5.35141891968598,5.65582332092366,6.07100923636086,5.61064651101533,4.7324918206831,4.27894170101536,4.91984365118346,5.62089969466831,4.59329999196417,5.22536208654209,4.98569023699704,5.85907086174714,6.47040255944994,5.11192582337423,4.05298408787004,4.82160404281618,4.70126925259943,6.13497710506783,6.66635570708558,6.03021833399243,6.73640532437421,5.55879493070927,5.84168065869232,7.0782188715408,7.29875388289158,5.98284944274422,6.10699150857406,6.26467765538601,5.22585772189573,5.50233251757591,6.67818333731665,7.09482895943973,5.61072639877184,7.25943574471855,6.70186829121413,6.24721513949723,7.06873973786992,5.13296110704373,5.41344759712091,6.95397810391642,5.08326848623332,6.1148008883113,6.60666486836527,7.8813284106716,6.13903733889334,5.39191044151354,6.3031129586256,7.34513407850839,6.6311085443851,5.22053303105571,7.13056416282756,9.51407482261154,7.7836911320973,7.66305538297714,7.44777963258963,5.54556333586895,6.42196513579681,6.01165869802994,7.02934698523052,5.66445641493633,6.85967541069297,6.97665250784163,6.65283433049316,6.93774071491851,5.92750267118614,6.9478491354208,7.69771338730217,5.6321887633613,7.3363158872573,6.93780924595405,7.26164119016405,4.11576533948495,6.30799494243174,5.79962901438617,7.2788101319216,6.75243501324057,6.21947027946657,7.29879324028706,5.87759619975499,6.26566426043879,6.71147613436362,7.41263343734333,7.60747692829659,5.71806701401829,6.60440280845477,5.60104039262934,7.24335146387705,6.80680816647148,6.57144433956357,7.24756789117744,6.13088938227192,6.09624392829868,6.58865461413612,7.17422225639977,6.30505772775792,6.23452666441984,6.70418097453564,6.70700225679338,7.03046757463212,6.19357815074417,6.65688672546575,9.07482583533183,6.50101960719912,6.83401617379325,8.36381440324224,4.4699107613008,7.38077583759125,5.56216458477323,6.70905282103082,6.79614743331062,6.58996328077802,6.05412779026454,6.14096717534123,5.91062966324233,6.07457152893414,6.48374444836697,7.68814980373812,6.47367054123293,7.23713416885516,5.65112894118147,7.33245920787357,7.75088647751647
"gx:CERCAM",5.19520517812952,6.09235847169596,5.76410141373537,6.45697104949717,4.86337274734405,7.06796663967363,6.80165709320804,4.68776645143134,5.64761881853909,7.44646438005907,4.37546133939822,4.64272090661906,6.45987310979383,5.4390733642597,5.53110205111676,4.63407431737009,5.01569967325106,7.02213640008277,5.03517833967932,5.41542374985275,7.27440324192238,6.36326319297729,6.06498501773089,4.93568227199018,5.08781084471133,7.26787648095872,6.68220017432655,6.48991667298177,6.35887165791909,5.75354438923375,7.45578370089981,6.45181816723354,6.98966008586713,6.40233810488804,6.38807412417943,4.81518638558716,4.1215370410238,4.21670694955859,4.28688522848201,4.92986487740198,4.83169213681949,5.93133291037013,4.81695032336718,4.73617409582072,3.12493956956748,6.44226156789387,7.85820197232329,5.91963101352248,5.83042221584636,2.62230700160725,5.86767425661341,7.952801309686,6.14217755733497,6.87521562197029,6.92672080094174,5.7258207718787,5.71842656584701,5.44836691217416,6.00716978924917,7.57564468648687,6.67728697450786,6.66897731612096,7.62343975581669,6.94034469922984,6.53217281895389,6.09230139501132,4.77920335249102,6.16253643613982,6.26749443932993,7.4489346903939,6.7143581757841,6.13386328258265,6.1644596189862,6.17131115902066,5.85194416217442,7.61953781984595,7.25381823255622,5.99857367302616,7.37336811690816,7.11188022365936,5.11046534691867,7.17381316782011,6.726965622761,6.0793388040956,7.04965758487325,6.37550947172835,5.72604935126402,7.08482141077027,7.72637870571836,7.13375296286826,7.49677384410477,7.35709358356182,5.83991080050621,6.34932165033004,5.89645807781032,5.83900145306041,7.94096631522707,6.62304661312838,6.86405200463377,4.01162056359969,7.04334142716752,6.98528046045812,6.88245405014199,6.71177939319689,6.76723611496974,7.79944095811434,5.49154826633077,7.19811647174784,7.46990032070851,6.34855571722325,6.41151461997511,4.62231277062242,6.92597857397927,7.52644239752878,6.70266561690315,7.17982586892337,7.08149215144844,6.23715523988379,5.55202600898497,6.30918549057646,6.42370212540394,6.72896760237972,6.23092463727026,6.59769015759324,6.95185375342534,5.64174135686528,6.70355022268044,6.65999252281624,6.36981323601925,7.1715872348069,6.536720496917,5.82047679348138,6.27981729663477,6.84850094536191,6.82922541336477,5.87070803340911,6.96156443348353,7.14070564277469,5.97444889094718,6.62238105268463,6.52742561180377,6.10540307197961,5.81454718152488,7.78923644373686,6.75804060127867,7.77552219582889,7.11456906974052,5.16569947909987,6.4547921979486,6.65967456580446
"gx:ASF1B",5.30737003367859,6.26958960366996,5.21530067700662,5.64744012871087,6.45835452679095,4.09386319360874,5.31150760795698,5.78161295995484,5.94529493122276,5.8000205661397,5.4748750104504,5.89917040969864,4.90616032718743,5.38105843694346,6.01762835891633,5.01874325732883,5.71509374058876,6.27453389304467,5.85992534136223,5.71730051752501,5.12684407330465,4.83607216667281,3.98173966754875,5.64032277705625,5.9944411508436,4.34602183636384,5.84592580802806,5.47934047665632,6.44117298570225,4.73400346316929,4.76124032892946,5.01780663281496,4.27439215911595,6.61215921760596,4.6927152320818,5.32939302322046,6.56806811428755,5.48912523686229,4.37631213794421,5.35746603808342,5.86009333620199,6.01574725534955,6.77396044634661,5.78768207305015,6.01144512882908,4.15223920522059,5.30234493740234,6.26233679752635,4.86465834383335,6.38161503941263,4.76910180207182,3.99755677819461,5.16472046427975,5.36637315207199,5.27128048926191,4.82585661026849,5.33601932700059,5.05964393782242,4.98300420142469,5.27018337641851,5.31560433507449,4.99079818685317,4.49864896927529,5.0933108195974,5.87674499479538,5.9804192568574,5.17758464266547,4.78455346947042,5.71125524759619,4.6707285461069,5.33180564965644,5.90161981314973,5.71375719771425,5.82213264496228,4.26395628322137,4.00439660454495,4.53680040268435,2.77438874624397,4.270588845148,4.69621953659145,4.9123058316954,2.83234345427051,4.1394750394966,5.80516463103887,3.95606197021308,5.04719150350245,3.46423904200727,5.41299350265334,4.66417013150294,5.36997901353008,3.36271941780102,2.64431218231727,5.54187665204383,5.34025269439314,4.68798142210629,4.6009948172444,3.97786892142142,3.5665563156005,5.80784907209879,4.75114867258076,4.07007538354243,5.03171493657572,3.81900774861616,3.9518447063735,5.47253759958358,3.1566251694465,4.25289081834408,3.35600279264579,4.78516815002559,4.67993702677741,3.67376744268551,3.35308398916879,5.0711373969478,2.99644023087485,2.46480507852715,3.57503130201442,3.33593194972237,5.65791895988218,4.77748779085732,3.98420957692696,3.90269218300823,3.82398320532943,4.46511542216076,4.11316849170657,4.0522885256246,5.08673376574693,4.05779942356949,2.95801548415716,4.18809386681557,6.21203107880995,3.24513699944344,2.1665359843345,5.39694745789668,5.13174673601745,3.60915773993355,5.07345638543601,3.75463397271752,4.01798989721068,5.33661495636958,6.09890779578998,6.40895404375583,5.08468879988579,5.50927000528392,4.09540640440131,4.25004906251347,4.32037795858292,4.96256863702291,4.47273311406188,4.25460975996544,4.59308412118291
"gx:QSOX1",8.0297085107521,8.35936947060482,11.6609853509848,6.33844554996992,8.96241537147647,7.42165854633907,7.74697911842005,6.27280975422163,6.06546988130529,6.50087351930176,8.19540323440168,6.6117795580273,6.71221918787215,7.55477453388802,7.1504479305495,8.05067184033759,7.93251143797542,10.7973403325175,8.5679225862864,7.16482376637761,11.0639153029663,8.82825504785136,6.28048591602317,7.66298382806118,8.03749693437736,7.11615325766541,7.92455277095101,8.4631915957289,7.16744453051416,6.3389993479158,8.44568401690201,8.40263318947381,7.7682907827374,7.61203928617744,8.35151490894778,6.11985679441304,7.51719290414139,8.22475522597926,7.48733152037527,7.60031228422149,8.31906889597519,6.59082188713645,5.99125042310882,6.93111528573327,7.70172210957113,7.32755748054578,7.24902292813292,7.81626806955375,8.95474837286214,8.30872397724109,6.9814157299276,8.74726168864627,8.85457940207029,7.46347741906478,6.23119793793355,8.16924284230337,5.23807132560964,7.46599075912311,7.18618922270124,6.98240513626912,7.33082134899079,7.18134257972041,7.68084769639124,5.28290320490973,7.86345245662431,7.45962079592831,6.82336237093278,6.24987728330812,7.69564022807158,6.47377374792264,5.84145383391282,8.23203135012893,8.15778280394834,8.05951903477215,5.58407849348351,6.58286513253054,8.46875364156543,9.02739574534083,7.97812042876815,7.72642391075914,7.87073307617074,7.40214389806768,7.20583001331232,9.6727888567429,6.15012356844727,7.18159638860519,8.31574598149398,7.9415345857963,7.05879563565946,8.37360505256977,8.02913180964535,8.44163412666585,7.71667438315491,8.50689305903835,7.44735948928808,8.18349447937226,7.24182108102726,7.52001561139692,7.54849039485403,7.43227342670272,7.51797661621479,6.36708926762085,8.00341454735644,8.85215014057173,7.97044937829642,9.12807267587889,7.18890184855337,7.96486582542586,8.01614994707796,7.541864736766,7.75958827789884,9.04478478568849,7.44516376004828,9.46164150624715,8.4088323254184,7.6276390729888,6.76730196113759,7.20900387375924,8.6676529236737,6.33683253583702,6.93902670827194,7.76663456794405,9.18770583093989,9.19649539099134,7.38666395438187,7.09529209316156,9.23009556606709,6.62467366851062,7.92843260896665,6.82888092171657,7.33560611144002,7.45872996282757,7.28024544224987,7.56903795589841,8.4427025643309,9.18034051018233,7.91321540296708,7.20003508345053,8.41612462765322,7.84365244878038,8.03695538341969,7.23573627123954,8.48097285525306,8.39501563647934,8.24126097051842,9.12947573856235,7.69027517908122,8.64954788132332,7.22035491767156,8.08486751558612
"gx:CPPED1",3.86792589574607,2.70042034475718,4.19470521728901,4.84935189736253,5.93556962651208,4.15095949958483,4.81136325591068,2.58063412526682,5.23004639874901,5.70043404201471,2.90059864478174,5.08173660344819,4.03737524955083,5.34364731952679,5.08189612943006,5.86744687560766,2.62047390253755,4.1661826412048,4.08560089785916,7.19013802254073,5.08168759472179,5.75955848512801,4.43494836008307,4.53443265367806,5.05327533725432,5.98020922440925,2.3340267536649,5.12416751891575,3.54615369159732,3.97056515371378,5.19135977382793,4.13812516985045,6.90435353175784,3.67134301462127,6.04822939647193,5.11903231157377,2.96153835067593,3.57930465712364,6.80857402921271,5.55765482899606,5.0899982436191,4.67463689900394,4.79907166579593,5.8801021905528,5.19093754956496,6.26766501314185,5.87014063605662,5.773765824852,3.07001342914013,6.79228510723369,4.26912440894304,5.66133461740796,5.34041766779362,3.21188560036329,5.4258476945311,6.23472059048462,6.57867831581431,3.86942812105766,6.12906481849845,5.43164625152723,5.82886578719654,5.10349615992028,6.15280664180878,5.25740186392701,5.48648436793826,5.93639321275641,5.93282889405633,5.97085106006982,5.56882556537548,5.40006897749296,6.74703852080967,6.16057696440054,5.99256654638826,5.92805705301266,5.81462800966656,5.40249008990048,4.98647932163219,4.4974332050752,4.76039999279869,5.05691351440385,4.96056977856712,5.45474482637981,5.17996366791262,5.45371908152729,6.87196577583184,5.35127320696067,4.9238955622996,5.82079952990222,3.90961567165797,6.20437091894638,5.88117139877827,5.10077993703021,4.15346428305144,6.73307671554751,5.63994128614478,6.06059137289552,5.33341337436048,5.30211898848499,4.74000595611687,5.40547523144727,6.38269650413111,5.45893233858552,5.02398023692457,4.88479739341467,4.64055554846532,4.34868048122938,6.53214053915174,5.51927341224358,4.79391040101242,4.61037137665794,5.31567395583707,4.83394714193725,5.98990459250879,5.65252352279686,5.33446071971041,4.07023996797772,5.81169232993322,5.24858494466112,3.93025152087905,4.81006317126642,6.65222762594674,5.50140301032598,4.8051658812095,4.01945427038258,5.7635832339454,4.77379582170392,4.50292770074547,4.93162550123791,3.6192807010121,4.66932319006299,5.07557058030647,4.27239093132563,6.63981780231297,4.98942739927511,4.76317296658477,5.41796546210845,5.04937786123411,4.27064358002318,4.03229267882594,5.1275585987124,4.25305877587388,5.88934933909143,4.34205959784746,5.35249009827881,4.49642469146046,5.17707381379451,4.36746757125234,4.81286032690668,6.24590610410882,5.55004153202374
"gx:SLC5A6",7.29473083376603,7.13947240011304,7.47930814201314,8.29441651098389,7.19237011466606,8.50050231780491,8.47280458138013,8.94850934084807,8.5523955400604,7.40310380820517,7.95727234168092,6.83392483141038,7.92943732696178,7.48392195315352,9.22153213028808,7.08610605797747,6.45313384590748,5.95001085697236,7.09055941687322,6.68499566988048,5.94420463544858,8.59515127682731,9.68539902166173,8.92198364091654,6.02616524912704,5.89185375025136,7.85147640460867,8.16807795086455,8.05328926060662,8.14666888811169,7.60637470432705,8.09835576980837,8.89656472891874,7.1400950123386,6.25287766181933,8.24462966351022,7.6779173311655,9.88148135194032,6.02251662110377,9.37183533378704,7.66938527426611,7.68390911188117,4.80999544481553,8.01248312661445,6.63932627662913,7.28559939350844,7.28064977222951,6.9085468286346,6.50148830243878,6.35302794291156,7.47554066184302,6.49880290782947,6.57646195856534,7.8297680238449,6.71607502228565,7.96333416300471,8.42995566579689,7.21539223052495,6.69174507740949,7.76505458312376,7.40917827439988,7.47240336107318,6.10766146934446,7.45955253294325,7.59466143924622,7.45919963132496,6.54843530055355,5.98986327567016,7.82013500054219,7.56817621604382,7.30085872075798,7.16042103245347,6.12328527821133,7.43134600568005,6.39803312258511,6.29760045037363,6.86646997642953,5.57744876599304,6.17123921864739,5.67346386466397,6.39149030191316,6.64326715271614,6.95676252976538,5.69569445521157,5.92290250106814,6.24537303060493,6.71212562637625,6.61308000010673,6.24824694955698,7.52748076277758,5.05521628372746,6.06216867698735,5.68623739411701,6.70518254308878,7.01593823353298,6.73105483148232,5.47941448495584,6.12628989451748,6.33629996437198,4.8924708694783,7.04059320383914,6.10837253352271,6.88789696237833,6.939915170304,5.97471172324712,6.21440010331213,5.70565743754709,6.87429990653715,5.64177210251614,6.88001181199552,5.98532954899776,5.55319938548124,5.77790890345975,6.74376826816391,6.50522111073129,7.1715080006283,7.23983762699696,6.22636199223663,7.59721136793283,7.80217067061597,6.43952652365497,6.38774483955264,5.95441734580409,5.39048890487087,6.68133331196696,6.8002486801639,6.38943325920371,6.60779524314967,6.20637614462713,6.17364198716845,6.02787443494758,6.68983768390392,6.29358476877398,5.35049302635759,5.51202084852534,4.97414533437766,7.68894083459395,6.3399171183036,6.57957444194043,6.7408532518895,7.1025066961232,6.22415923495378,5.58640987997458,7.40659629035089,5.55257715499328,5.90157924061484,6.64663042710045,5.09810799444013,6.91378176172628,6.40049655370148
"gx:PTPRM",6.23343199486473,3.71992996585421,4.0630150318796,5.07450501693142,4.08427353294734,4.36036044613826,4.19371014362408,3.61148900551788,6.42223249788193,4.62511225696284,2.4179351440352,3.96819267449975,5.19864313493624,6.93918239989952,4.63743652778097,4.94776271053862,3.17273441725037,5.14102886408147,4.41720227375322,4.35318282454483,3.55967590455542,4.75251096969694,3.13080243513388,6.58467615519934,3.61924441993843,5.7442934876324,3.25452993385747,5.2230670212119,4.27933244251112,4.7043394580736,4.74702599394759,3.76955466061507,4.02527952580758,3.5523547305264,6.12153806453117,3.73883032319628,3.17400936021317,3.47577239921491,5.1740871490457,6.61059505692343,6.33274768334429,1.81395668939221,3.82461123026329,5.97753714170919,3.97222720736325,4.84967358672922,5.61749056666867,5.63016200702855,4.84196592184231,4.34027752748458,5.8259695680651,5.45809950971285,4.83099352670371,4.45534499112489,5.69107245794419,5.27041035160285,6.05488585237491,5.06182384325048,6.03870639583171,5.31460721970516,4.46662680942832,5.67338136658501,4.62891883943074,4.94511140340862,4.25172878011572,4.26582626715626,5.01431719961279,5.44902890791123,4.0902183642248,5.38004414136161,5.20843123434751,4.93505600914387,4.94162096785642,4.65359248764931,5.22415423313756,6.0452963731003,6.13569356280668,5.5112570619721,6.15101514548435,5.7591781244906,3.64143836897114,6.37590090969423,5.70096357037822,4.33545554187256,5.38296682351376,5.53961191451442,5.00135228993448,4.63809111720065,5.98843517945945,6.23308023091595,5.62769246196796,6.71249215120576,4.96030067994572,5.20943417084722,6.04697728595349,4.69149425474848,6.57427628982981,6.79161169107995,5.6689053053943,3.82757138666112,6.19000394790615,4.44295396098586,5.97462771968835,5.82952991409845,6.21681169191758,5.96760923057534,5.98012744412645,5.66576178328809,6.06984073698646,5.95683250259689,6.22153564822131,4.09438586033167,5.08647762107134,5.30334751540966,6.10130494965944,5.3459722610408,5.05073393304892,6.35155652584712,3.68653715344125,4.88803515602701,5.92987605096578,6.57791212504264,5.7946622704104,5.07305977847188,5.96617828137044,4.90593630585658,6.02998079234136,5.3327494491747,4.25663125449414,4.49067694192322,5.78787719096269,5.33167155398114,4.72616257011967,4.88609638557185,6.23103793399555,5.4933659285236,5.44192570720169,5.0232822606549,4.41823737453166,4.44021840663276,5.04747978521723,6.39821490901979,5.97712473086013,4.72098976671853,6.36606758527839,4.7692629772304,5.39809155572926,4.9514928808238,5.72505637031247,5.66069556092846
"gx:KCNAB2",4.79104501341957,2.89061660858748,3.31871119306016,5.03908684989875,3.76153645857921,2.8291826196267,4.07483926952658,4.02722122951525,6.16765698352804,3.38774715229726,2.32117563918894,4.48070745373565,4.22347923932403,4.19861682801695,2.85720823923442,3.94360543626934,3.64190161814189,3.64300707659034,3.92653156892685,2.94064727057014,1.98655191441023,3.97305710451142,3.36458134739094,5.01848676985175,3.66570890629475,3.4638429304285,2.90325998543749,3.99902658484041,3.48941618121175,4.47428103853382,3.41584570300691,2.93071254440147,2.42201480847707,2.46594956011334,2.44199728319173,4.16877750463291,4.849680868247,4.25334552196855,4.28500152532555,5.74860539915922,3.43143524776176,3.7400781878958,5.39198525242573,5.92486642446326,2.63134076695229,5.23283974828055,4.2354336034379,3.17228068043595,3.45890584974892,1.6688813727636,3.52846171234771,3.39895453469583,3.56138280928523,3.07645909095032,4.4344574914755,4.8827685507729,4.87488803948262,4.35156398143167,4.19354481872616,3.64574293826359,2.56419285640971,4.44225713785931,2.43775980868065,3.60335765494708,4.92621590706475,2.97295197206139,4.08360357171208,3.17850870444406,3.28196525124958,4.59588793111959,2.08523016727384,4.27369653745125,4.89681940279866,2.94247895259539,4.32152105317669,4.01684930366648,3.73884451042225,2.73188654896064,2.17263020143197,3.15053985453241,3.38269404034862,4.39091330255447,4.04130358228096,3.23043955643336,4.1121638837,2.65428061811,3.79008080486719,1.85763074481998,3.65924886376378,4.01425918656696,4.08930530995667,3.4171470181129,4.12482496513545,2.73213327597966,3.50750204265908,2.62347273760032,3.42533499177144,3.88675246442775,4.46390863981953,1.76419585110873,3.69911136013747,1.88020672334557,3.98699710763635,3.89045379346018,4.4023927772449,3.49846644146749,2.5175244391717,3.80511760838462,2.81957529821637,3.50179756943798,3.61444385502842,2.53945950053448,3.08635006753721,2.30333249191982,3.89567974655712,3.68699030668357,3.80947304182364,4.08782033266586,2.29248481698933,4.30679251500077,5.08860580776628,4.10033557320818,3.73632128318961,1.93191284478619,5.22721458488137,3.56766715135746,3.95578141006748,3.11018469324982,2.04231008589335,3.28993496340246,3.23594095749494,2.17699982722481,2.26197798340769,3.09017350737028,3.7665492998425,2.35918894741385,3.27520878521224,3.08708802103969,3.0450124682609,3.05536187129814,3.51009650512136,4.8324719326552,3.03226445200133,3.13108696435956,2.83588922212388,1.58703406798552,2.7592603653899,2.91882677790165,3.54779037018222,2.8984366789252
"gx:FGD5",5.70494230350082,3.43811849773799,4.66390695563838,4.96080611813576,7.05145507416813,3.95113368438347,4.06847134805893,3.08086106859377,4.54643512486271,6.89662429500059,2.44497529595726,4.20825898685531,4.54697336221669,4.59584391684601,4.28871977936051,3.3131410794204,3.84600756167599,4.98393455173758,3.8265744389507,2.78162236518956,6.52507475669566,4.41049806088541,3.67894130784554,5.7807344370775,3.38180176947507,4.51914848399068,2.95088371011647,4.89206588786454,4.19236148010692,4.60387150271026,3.68657242059414,3.81318463365052,3.43719300936212,3.01067147056625,4.34638340492307,3.84413702492901,3.03016079774825,4.15845745856704,4.31854267617322,5.27596570522997,4.11518318834643,2.7848919611178,3.25894308980299,3.37157500401503,3.37377095504305,4.76587573816829,4.49183646218267,3.73631321815079,3.71047861614072,3.01179580184675,4.9299787227102,6.7125221948283,4.95783623845642,4.19159404755663,4.56609241033307,5.23587596889527,4.90175167532547,4.70395190046477,6.67602848311629,4.05067009283227,4.89123036023216,4.82694178428514,5.19289706916313,4.38978844236297,4.42604083196001,3.98718308490807,5.49695855204832,5.16885559945899,3.94783602497376,5.6541337175601,3.99934967833632,6.01760057937005,4.42799662829868,3.94518534467148,5.18835341409651,5.12899864628756,6.69838705507101,3.46584934477207,5.53535457346445,4.27542273710783,2.93084778827641,5.6070572821313,4.65638076771076,3.5891418748362,5.2398380553837,5.23081715839228,4.75231388879605,3.85597999876901,5.16031146262242,5.65287876472564,4.64444319092424,6.51249016579749,4.66820624162618,4.77304961210685,5.08776669541002,3.47569027220631,4.96910149401885,6.42574566147983,4.55554564495587,3.02867068814201,5.25744769274269,3.69778193659035,5.5842972203637,5.9437069545252,5.1256630730603,4.41509796396909,4.59047970534048,5.17099579452675,6.88863156716561,5.60895456806604,5.61115101801121,2.95196964493529,4.46510233702377,4.30438706358103,6.05155192083928,4.80373484297673,4.77005271510905,5.09662508756161,2.91370698128016,4.53103280827857,4.60173433607819,5.90952511596229,4.39336160294456,5.15913426202458,5.46785826640552,4.80167008159551,4.99461426853583,4.71942482859481,3.26122845285459,4.63867915262175,4.95558580960818,5.80622473651605,4.1811869301526,4.38311783293006,5.21177732308639,4.47667941429767,4.56761435187976,4.24231085343688,3.88806174802999,4.14073423260204,4.08787360946612,5.62329297343975,4.82890973937405,3.89539074481615,5.98984247997479,4.61480046608885,4.72027148615683,4.01796085541402,4.39474331564468,4.43485990501698
"gx:PVRL4",8.14434846740967,7.8230619617834,6.33700343772084,8.04336860309939,6.49583663900271,8.16976140937443,7.01930435897752,6.4869813439997,7.83176588556008,6.41180004696801,6.7521748575426,5.25367610851886,5.74981169627062,7.38792237817484,7.14174866373822,7.38303086521229,6.86872715528132,6.89109892220955,6.19940508829835,5.88206575835684,7.29577485835615,6.25116457512548,8.49335023067907,5.78830576327781,6.68556635841709,5.79947531840943,6.7002273806187,6.9610997173056,5.02158016908198,8.75896510964676,8.09656663568661,7.84417530318594,7.64129660951554,7.15551049852725,6.86466716954865,7.4978408049509,7.75436058253751,6.67152332640436,8.15547994914359,5.14437319895092,6.81290912469914,4.60725126201037,4.669179039857,4.61603863367309,8.25240612371403,4.19116280694564,5.03465972584305,8.04526321550609,7.50796251425552,7.47938029498372,5.76135609771167,6.3746168921209,7.08302994718017,5.95725394627571,7.20785429616227,6.55385869382105,5.46770157624277,7.55805015314004,7.08262572874811,4.73668171477492,6.83535383078966,7.97270877020563,6.62821963295438,7.50767694535108,4.75244452760293,5.54340664044997,7.1093999100121,6.83497916941194,5.75850661570264,6.69939250770591,6.57484272056947,6.69158898640978,6.8921495134189,7.05282750536816,7.75433579122468,5.51430444271523,6.55078127555965,6.81412740762656,6.2555662372237,5.39319984887039,6.56226076682132,6.22149289454036,6.0771549579651,6.52318643202046,5.53896853741965,7.50516750594287,6.17603320561111,6.393023329608,6.23380679648403,7.03354315713685,6.29006218509724,5.66140655627432,6.87068716513343,5.26648761226071,6.38899483342362,6.50355638927067,6.12759708098546,5.29721720264086,6.1147486447498,5.06771917712528,7.60163115150901,6.39369055063284,7.31997620174978,7.06835663345966,5.60314600457138,5.66315130812973,5.20213572142857,5.35917538372726,6.06840030893252,6.43711558707629,6.46347037741733,3.99535377706406,4.85216084589958,6.95841425486791,6.9087417884988,4.96456586691227,7.02340161287257,5.24277093761108,7.22632745638216,6.48408922213829,4.89660692699071,5.30516809282527,6.18485261683169,6.905026001404,6.12090617434244,6.15395890209093,6.52542502633123,5.55604989329056,6.68240311543167,5.96991410838617,5.72517975232898,6.97821369695599,5.0867684185908,5.17466369057432,6.25853053465156,5.56216458477323,6.88750780853811,6.41969165555337,6.01596073176653,5.16881177388416,5.69567879715215,5.28014665311402,6.02867093511698,5.66739021025253,6.95756659353226,5.78748387039934,5.91730134289011,3.94797915941031,5.58195607381882,5.65582364318946
